clip_id,syllable,filename,freq_rank,heard,status
v02097,khung,v02097.mp3,1473,khung,ok
v02098,khuy,v02098.mp3,4713,khuynh,mismatch
v02099,khuya,v02099.mp3,2172,khuia,mismatch
v02100,khuynh,v02100.mp3,3193,khuôn,mismatch
v02101,khuyên,v02101.mp3,1347,khuyên,ok
v02102,khuyến,v02102.mp3,860,khuynh,mismatch
v02103,khuyết,v02103.mp3,1662,khuyết,ok
v02104,khuyển,v02104.mp3,4967,khuỷn,mismatch
v02105,khuân,v02105.mp3,3564,khuôn,mismatch
v02106,khuê,v02106.mp3,2140,quê,mismatch
v02107,khuôn,v02107.mp3,1286,khung,mismatch
v02108,khuông,v02108.mp3,4823,khôn,mismatch
v02109,khuất,v02109.mp3,2131,quốc,mismatch
v02110,khuẩn,v02110.mp3,1504,khuẩn,ok
v02111,khuống,v02111.mp3,6516,khúng,mismatch
v02112,khuổi,v02112.mp3,5688,khối,mismatch
v02113,khuỵ,v02113.mp3,5236,quỷ,mismatch
v02114,khuỷ,v02114.mp3,5971,khuý,tone_mismatch
v02115,khà,v02115.mp3,4544,ca,mismatch
v02116,khài,v02116.mp3,7136,khai,tone_mismatch
v02117,khàn,v02117.mp3,4028,hàng,mismatch
v02118,khàng,v02118.mp3,5438,khang,tone_mismatch
v02119,khành,v02119.mp3,6225,khanh,tone_mismatch
v02120,khào,v02120.mp3,5862,khảo,tone_mismatch
v02121,khày,v02121.mp3,6411,khầy,mismatch
v02122,khá,v02122.mp3,572,khác,mismatch
v02123,khác,v02123.mp3,162,khác,ok
v02124,khách,v02124.mp3,177,kép,mismatch
v02125,khái,v02125.mp3,2164,khái,ok
v02126,khám,v02126.mp3,680,khám,ok
v02127,khán,v02127.mp3,765,kháng,mismatch
v02128,kháng,v02128.mp3,1095,khánh,mismatch
v02129,khánh,v02129.mp3,814,khánh,ok
v02130,kháo,v02130.mp3,4886,khảo,tone_mismatch
v02131,kháp,v02131.mp3,4847,khắp,mismatch
v02132,khát,v02132.mp3,1533,khác,mismatch
v02133,kháu,v02133.mp3,3624,khóc,mismatch
v02134,khâm,v02134.mp3,2804,ham,mismatch
v02135,khâu,v02135.mp3,1568,từkhâu,mismatch
v02136,khè,v02136.mp3,4165,khe,tone_mismatch
v02137,khèn,v02137.mp3,4526,khiền,mismatch
v02138,khé,v02138.mp3,5843,kế,mismatch
v02139,khén,v02139.mp3,5395,khánh,mismatch
v02140,khéo,v02140.mp3,1888,kéo,mismatch
v02141,khép,v02141.mp3,2088,khết,mismatch
v02142,khét,v02142.mp3,3092,kết,mismatch
v02143,khê,v02143.mp3,1744,kê,mismatch
v02144,khênh,v02144.mp3,5069,khân,mismatch
v02145,khêu,v02145.mp3,4447,từkhêu,mismatch
v02146,khì,v02146.mp3,5782,khi,tone_mismatch
v02147,khìa,v02147.mp3,6197,kìa,mismatch
v02148,khìn,v02148.mp3,6196,khình,mismatch
v02149,khí,v02149.mp3,633,khi,tone_mismatch
v02150,khía,v02150.mp3,2486,khi,mismatch
v02151,khích,v02151.mp3,1269,khích,ok
v02152,khính,v02152.mp3,5143,kính,mismatch
v02153,khít,v02153.mp3,3494,kết,mismatch
v02154,khò,v02154.mp3,3701,khờ,mismatch
v02155,khòm,v02155.mp3,6925,khòm,ok
v02156,khó,v02156.mp3,279,khó,ok
v02157,khóc,v02157.mp3,1120,từkhốc,mismatch
v02158,khói,v02158.mp3,1706,khởi,mismatch
v02159,khóm,v02159.mp3,3086,khấm,mismatch
v02160,khô,v02160.mp3,1271,cô,mismatch
v02161,khôi,v02161.mp3,1670,khôi,ok
v02162,khôm,v02162.mp3,6873,khôm,ok
v02163,khôn,v02163.mp3,2142,cô,mismatch
v02164,không,v02164.mp3,9,không,ok
v02165,khù,v02165.mp3,5401,khô,mismatch
v02166,khùng,v02166.mp3,3627,khung,tone_mismatch
v02167,khú,v02167.mp3,5111,khú,ok
v02168,khúc,v02168.mp3,892,khúc,ok
v02169,khúm,v02169.mp3,5994,khúng,mismatch
v02170,khăm,v02170.mp3,3941,khăm,ok
v02171,khăn,v02171.mp3,527,khăng,mismatch
v02172,khăng,v02172.mp3,3082,khăn,mismatch
v02173,khơ,v02173.mp3,3518,khơ,ok
v02174,khơi,v02174.mp3,1861,khơi,ok
v02175,khư,v02175.mp3,3889,hư,mismatch
v02176,khưn,v02176.mp3,6443,khưng,mismatch
v02177,khưu,v02177.mp3,4878,khu,mismatch
v02178,khươi,v02178.mp3,6407,cười,mismatch
v02179,khương,v02179.mp3,2145,hưng,mismatch
v02180,khước,v02180.mp3,4324,khước,ok
v02181,khướt,v02181.mp3,5192,hước,mismatch
v02182,khướu,v02182.mp3,6289,khướuí,mismatch
v02183,khường,v02183.mp3,6555,hơn,mismatch
v02184,khạc,v02184.mp3,4377,khác,tone_mismatch
v02185,khạng,v02185.mp3,6199,khản,mismatch
v02186,khạo,v02186.mp3,5022,khảo,tone_mismatch
v02187,khạp,v02187.mp3,5528,khạp,ok
v02188,khả,v02188.mp3,589,khác,mismatch
v02189,khải,v02189.mp3,2021,khải,ok
v02190,khảm,v02190.mp3,3922,khám,tone_mismatch
v02191,khản,v02191.mp3,4653,khảng,mismatch
v02192,khảng,v02192.mp3,5336,kháng,tone_mismatch
v02193,khảnh,v02193.mp3,4880,khánh,tone_mismatch
v02194,khảo,v02194.mp3,834,khảo,ok
v02195,khảu,v02195.mp3,7002,khẩu,mismatch
v02196,khảy,v02196.mp3,6749,kẻy,mismatch
v02197,khấc,v02197.mp3,6646,khắc,mismatch
v02198,khấm,v02198.mp3,4110,khắm,mismatch
v02199,khấn,v02199.mp3,3946,khấn,ok
v02200,khấp,v02200.mp3,4879,khắp,mismatch
v02201,khất,v02201.mp3,3771,khất,ok
v02202,khấu,v02202.mp3,1073,kháu,mismatch
v02203,khấy,v02203.mp3,6106,khấy,ok
v02204,khầu,v02204.mp3,6799,khấu,tone_mismatch
v02205,khẩm,v02205.mp3,5216,khấm,tone_mismatch
v02206,khẩn,v02206.mp3,1186,khấn,tone_mismatch
v02207,khẩu,v02207.mp3,536,khẩu,ok
v02208,khẩy,v02208.mp3,5309,khẩy,ok
v02209,khập,v02209.mp3,4234,khạc,mismatch
v02210,khật,v02210.mp3,6874,thật,mismatch
v02211,khắc,v02211.mp3,779,hết,mismatch
v02212,khắm,v02212.mp3,7135,khấm,mismatch
v02213,khắn,v02213.mp3,5539,khắng,mismatch
v02214,khắng,v02214.mp3,5877,khánh,mismatch
v02215,khắp,v02215.mp3,1148,khắp,ok
v02216,khắt,v02216.mp3,2679,khắc,mismatch
v02217,khằm,v02217.mp3,6107,kham,mismatch
v02218,khằng,v02218.mp3,6875,hằng,mismatch
v02219,khẳm,v02219.mp3,6412,khấm,mismatch
v02220,khẳn,v02220.mp3,7134,kháng,mismatch
v02221,khẳng,v02221.mp3,705,hẳn,mismatch
v02222,khặn,v02222.mp3,6926,khăn,tone_mismatch
v02223,khặng,v02223.mp3,6479,khắng,tone_mismatch
v02224,khẹc,v02224.mp3,6368,kệch,mismatch
v02225,khẹt,v02225.mp3,6198,kệch,mismatch
v02226,khẻm,v02226.mp3,6685,khiếm,mismatch
v02227,khẽ,v02227.mp3,3568,khẽ,ok
v02228,khế,v02228.mp3,3305,kế,mismatch
v02229,khếnh,v02229.mp3,6797,khính,mismatch
v02230,khề,v02230.mp3,6798,khi,mismatch
v02231,khều,v02231.mp3,5252,khều,ok
v02232,khểnh,v02232.mp3,5029,khánh,mismatch
v02233,khễnh,v02233.mp3,6253,khánh,mismatch
v02234,khệ,v02234.mp3,5194,kệ,mismatch
v02235,khệnh,v02235.mp3,6312,cần,mismatch
v02236,khỉ,v02236.mp3,2394,khỉ,ok
v02237,khỉnh,v02237.mp3,3576,khuynh,mismatch
v02238,khị,v02238.mp3,6291,hỉ,mismatch
v02239,khịa,v02239.mp3,6129,khiếc,mismatch
v02240,khịt,v02240.mp3,5876,khiệt,mismatch
v02241,khọm,v02241.mp3,6026,khẩm,mismatch
v02242,khọt,v02242.mp3,5514,khọc,mismatch
v02243,khỏ,v02243.mp3,6748,khó,tone_mismatch
v02244,khỏi,v02244.mp3,724,khởi,mismatch
v02245,khỏn,v02245.mp3,7132,khẩm,mismatch
v02246,khỏng,v02246.mp3,7130,khống,mismatch
v02247,khố,v02247.mp3,4552,cú,mismatch
v02248,khốc,v02248.mp3,2378,khóc,mismatch
v02249,khối,v02249.mp3,857,khối,ok
v02250,khốm,v02250.mp3,5130,khốn,mismatch
v02251,khốn,v02251.mp3,2452,khốn,ok
v02252,khống,v02252.mp3,1453,khống,ok
v02253,khồng,v02253.mp3,6367,không,tone_mismatch
v02254,khổ,v02254.mp3,1070,khổ,ok
v02255,khổng,v02255.mp3,1808,khống,tone_mismatch
v02256,khộng,v02256.mp3,7131,khổng,tone_mismatch
v02257,khộp,v02257.mp3,6105,khộp,ok
v02258,khớp,v02258.mp3,1715,khớp,ok
v02259,khờ,v02259.mp3,3601,cơ,mismatch
v02260,khởi,v02260.mp3,702,khẩy,mismatch
v02261,khụ,v02261.mp3,7000,khổ,mismatch
v02262,khục,v02262.mp3,6999,khúc,tone_mismatch
v02263,khụm,v02263.mp3,7125,khấm,mismatch
v02264,khủ,v02264.mp3,7128,khủng,mismatch
v02265,khủa,v02265.mp3,7126,của,mismatch
v02266,khủng,v02266.mp3,1161,cũng,mismatch
v02267,khứ,v02267.mp3,1885,khước,mismatch
v02268,khứa,v02268.mp3,4514,khớp,mismatch
v02269,khức,v02269.mp3,6998,khước,mismatch
v02270,khứu,v02270.mp3,4648,cứu,mismatch
v02271,khừ,v02271.mp3,7127,khư,tone_mismatch
v02272,khừa,v02272.mp3,6290,cừa,mismatch
v02273,khừng,v02273.mp3,6408,khường,mismatch
v02274,khử,v02274.mp3,2742,khứ,tone_mismatch
v02275,khựng,v02275.mp3,4846,từkhựng,mismatch
v02276,ki,v02276.mp3,2496,ky,mismatch
v02277,kia,v02277.mp3,1150,kìa,tone_mismatch
v02278,kim,v02278.mp3,627,kim,ok
v02279,kin,v02279.mp3,4788,kinh,mismatch
v02280,kinh,v02280.mp3,143,tên,mismatch
v02281,kiêm,v02281.mp3,1709,kín,mismatch
v02282,kiên,v02282.mp3,984,kinh,mismatch
v02283,kiêng,v02283.mp3,2423,kiến,mismatch
v02284,kiêu,v02284.mp3,2858,kéo,mismatch
v02285,kiếm,v02285.mp3,688,kiếm,ok
v02286,kiến,v02286.mp3,272,kín,mismatch
v02287,kiếng,v02287.mp3,4500,kiến,mismatch
v02288,kiếp,v02288.mp3,2845,kíp,mismatch
v02289,kiết,v02289.mp3,4564,kiếc,mismatch
v02290,kiếu,v02290.mp3,5722,kiếu,ok
v02291,kiềm,v02291.mp3,2355,kiệm,tone_mismatch
v02292,kiền,v02292.mp3,4589,kiện,tone_mismatch
v02293,kiềng,v02293.mp3,4410,kiêng,tone_mismatch
v02294,kiều,v02294.mp3,1169,kiều,ok
v02295,kiểm,v02295.mp3,273,kiểm,ok
v02296,kiển,v02296.mp3,4241,kiểng,mismatch
v02297,kiểng,v02297.mp3,2990,kiểng,ok
v02298,kiểu,v02298.mp3,1146,kiểu,ok
v02299,kiễng,v02299.mp3,5993,kiến,mismatch
v02300,kiệm,v02300.mp3,1175,kiệm,ok
v02301,kiện,v02301.mp3,415,kiện,ok
v02302,kiệp,v02302.mp3,6167,kịp,mismatch
v02303,kiệt,v02303.mp3,1571,kiệt,ok
v02304,kiệu,v02304.mp3,3147,kiểu,tone_mismatch
v02305,kon,v02305.mp3,2179,không,mismatch
v02306,ky,v02306.mp3,3716,kê,mismatch
v02307,kè,v02307.mp3,2288,kè,ok
v02308,kèm,v02308.mp3,1245,kem,tone_mismatch
v02309,kèn,v02309.mp3,3047,kênh,mismatch
v02310,kèo,v02310.mp3,3558,kèo,ok
v02311,ké,v02311.mp3,4430,kế,mismatch
v02312,kém,v02312.mp3,966,kém,ok
v02313,kén,v02313.mp3,3155,kén,ok
v02314,kéo,v02314.mp3,701,kéo,ok
v02315,kép,v02315.mp3,2868,kết,mismatch
v02316,két,v02316.mp3,2633,kết,mismatch
v02317,kê,v02317.mp3,999,kê,ok
v02318,kên,v02318.mp3,6369,kênh,mismatch
v02319,kênh,v02319.mp3,1162,ken,mismatch
v02320,kêu,v02320.mp3,1083,kêu,ok
v02321,kì,v02321.mp3,1681,kỳ,mismatch
v02322,kìa,v02322.mp3,4000,kìa,ok
v02323,kìm,v02323.mp3,2632,kiêm,mismatch
v02324,kình,v02324.mp3,4027,kênh,mismatch
v02325,kí,v02325.mp3,2090,ký,mismatch
v02326,kía,v02326.mp3,5607,ký,mismatch
v02327,kích,v02327.mp3,1020,kích,ok
v02328,kím,v02328.mp3,5551,kiếm,mismatch
v02329,kín,v02329.mp3,1301,kính,mismatch
v02330,kính,v02330.mp3,1126,kính,ok
v02331,kíp,v02331.mp3,2003,kíp,ok
v02332,kít,v02332.mp3,5091,kích,mismatch
v02333,kíu,v02333.mp3,7124,cứ,mismatch
v02334,ký,v02334.mp3,427,ký,ok
v02335,kĩ,v02335.mp3,2008,kỉ,tone_mismatch
v02336,kẹ,v02336.mp3,6083,kể,mismatch
v02337,kẹm,v02337.mp3,6750,kèm,tone_mismatch
v02338,kẹn,v02338.mp3,7137,kén,tone_mismatch
v02339,kẹo,v02339.mp3,2087,kẹo,ok
v02340,kẹp,v02340.mp3,2796,kệp,mismatch
v02341,kẹt,v02341.mp3,1686,kệ,mismatch
v02342,kẻ,v02342.mp3,1116,kẻ,ok
v02343,kẻng,v02343.mp3,4860,kính,mismatch
v02344,kẻo,v02344.mp3,3784,kẻoquốc,mismatch
v02345,kẽ,v02345.mp3,2549,kể,mismatch
v02346,kẽm,v02346.mp3,2771,kiểm,mismatch
v02347,kẽo,v02347.mp3,6027,kẻo,tone_mismatch
v02348,kế,v02348.mp3,421,kế,ok
v02349,kếch,v02349.mp3,4448,kết,mismatch
v02350,kếm,v02350.mp3,7139,kém,mismatch
v02351,kến,v02351.mp3,7138,kính,mismatch
v02352,kếp,v02352.mp3,5835,kết,mismatch
v02353,kết,v02353.mp3,157,kết,ok
v02354,kề,v02354.mp3,2099,kệ,tone_mismatch
v02355,kềm,v02355.mp3,4875,kèm,mismatch
v02356,kền,v02356.mp3,4667,kền,ok
v02357,kềnh,v02357.mp3,3240,kênh,tone_mismatch
v02358,kều,v02358.mp3,6148,kêu,tone_mismatch
v02359,kể,v02359.mp3,472,kẻ,mismatch
v02360,kệ,v02360.mp3,2637,kệ,ok
v02361,kệch,v02361.mp3,4649,cật,mismatch
v02362,kỉ,v02362.mp3,2272,kỷ,mismatch
v02363,kỉnh,v02363.mp3,3794,kính,tone_mismatch
v02364,kị,v02364.mp3,4475,kỷ,mismatch
v02365,kịch,v02365.mp3,1022,kịch,ok
v02366,kịp,v02366.mp3,851,kịp,ok
v02367,kịt,v02367.mp3,4230,kịch,mismatch
v02368,kỳ,v02368.mp3,262,kỳ,ok
v02369,kỵ,v02369.mp3,2927,kỷ,tone_mismatch
v02370,kỷ,v02370.mp3,695,ký,tone_mismatch
v02371,kỹ,v02371.mp3,551,ký,tone_mismatch
v02372,la,v02372.mp3,903,từla,mismatch
v02373,lai,v02373.mp3,817,lây,mismatch
v02374,lam,v02374.mp3,1552,tửlàm,mismatch
v02375,lan,v02375.mp3,593,lan,ok
v02376,lang,v02376.mp3,1462,tửlan,mismatch
v02377,lanh,v02377.mp3,2581,lân,mismatch
v02378,lao,v02378.mp3,489,lào,tone_mismatch
v02379,lau,v02379.mp3,2143,từlâu,mismatch
v02380,lay,v02380.mp3,2772,từlây,mismatch
v02381,le,v02381.mp3,1287,lê,mismatch
v02382,lem,v02382.mp3,3164,lên,mismatch
v02383,len,v02383.mp3,2611,tựlên,mismatch
v02384,leng,v02384.mp3,4666,lêng,mismatch
v02385,leo,v02385.mp3,1737,từleo,mismatch
v02386,li,v02386.mp3,2264,từli,mismatch
v02387,lia,v02387.mp3,4604,từliền,mismatch
v02388,lim,v02388.mp3,3085,từliêm,mismatch
v02389,lin,v02389.mp3,3672,tửlinh,mismatch
v02390,linh,v02390.mp3,595,từlinh,mismatch
v02391,liu,v02391.mp3,3072,lâu,mismatch
v02392,liêm,v02392.mp3,1603,lin,mismatch
v02393,liên,v02393.mp3,195,linh,mismatch
v02394,liêng,v02394.mp3,2490,lin,mismatch
v02395,liêu,v02395.mp3,1803,lưu,mismatch
v02396,liếc,v02396.mp3,3781,từlịch,mismatch
v02397,liếm,v02397.mp3,4267,từđiếm,mismatch
v02398,liến,v02398.mp3,5324,từlính,mismatch
v02399,liếng,v02399.mp3,3765,từlính,mismatch
v02400,liếp,v02400.mp3,5312,ít,mismatch
v02401,liếu,v02401.mp3,6128,liếu,ok
v02402,liềm,v02402.mp3,4375,lìm,mismatch
v02403,liền,v02403.mp3,1030,từliền,mismatch
v02404,liềng,v02404.mp3,5762,từliền,mismatch
v02405,liều,v02405.mp3,1782,lều,mismatch
v02406,liểng,v02406.mp3,6251,từlính,mismatch
v02407,liễm,v02407.mp3,6288,liếm,tone_mismatch
v02408,liễn,v02408.mp3,4698,từlĩnh,mismatch
v02409,liễng,v02409.mp3,6166,lĩnh,mismatch
v02410,liễu,v02410.mp3,2332,liễu,ok
v02411,liệm,v02411.mp3,4503,từliêm,mismatch
v02412,liện,v02412.mp3,5861,từliền,mismatch
v02413,liệng,v02413.mp3,5459,lỉnh,mismatch
v02414,liệp,v02414.mp3,5423,lịt,mismatch
v02415,liệt,v02415.mp3,963,lịch,mismatch
v02416,liệu,v02416.mp3,491,liệu,ok
v02417,lo,v02417.mp3,610,tựlo,mismatch
v02418,loa,v02418.mp3,2211,lo,mismatch
v02419,loai,v02419.mp3,5635,loay,mismatch
v02420,loan,v02420.mp3,1388,dạ,mismatch
v02421,loang,v02421.mp3,3565,loang,ok
v02422,loanh,v02422.mp3,3886,lân,mismatch
v02423,loay,v02423.mp3,2878,ray,mismatch
v02424,loe,v02424.mp3,4917,từloét,mismatch
v02425,loi,v02425.mp3,3838,loi,ok
v02426,lom,v02426.mp3,5240,lâm,mismatch
v02427,lon,v02427.mp3,2827,lòng,mismatch
v02428,long,v02428.mp3,537,đông,mismatch
v02429,loong,v02429.mp3,5308,long,mismatch
v02430,loà,v02430.mp3,3635,loa,tone_mismatch
v02431,loài,v02431.mp3,1421,loại,tone_mismatch
v02432,loàn,v02432.mp3,5558,loài,mismatch
v02433,loàng,v02433.mp3,6287,từloạn,mismatch
v02434,loá,v02434.mp3,4237,tựloát,mismatch
v02435,loáng,v02435.mp3,4229,tựloáng,mismatch
v02436,loát,v02436.mp3,3762,từlắc,mismatch
v02437,loã,v02437.mp3,4415,đỏ,mismatch
v02438,loãn,v02438.mp3,5991,lẫn,mismatch
v02439,loãng,v02439.mp3,2649,từloãng,mismatch
v02440,loè,v02440.mp3,4308,từlề,mismatch
v02441,loé,v02441.mp3,4469,lóe,tone_mismatch
v02442,loét,v02442.mp3,2593,từrét,mismatch
v02443,loóng,v02443.mp3,6195,đúng,mismatch
v02444,loại,v02444.mp3,324,loại,ok
v02445,loạn,v02445.mp3,1232,từloãng,mismatch
v02446,loạng,v02446.mp3,3953,loạng,ok
v02447,loạt,v02447.mp3,949,là,mismatch
v02448,loảng,v02448.mp3,5615,từloãng,mismatch
v02449,loắt,v02449.mp3,7122,lắc,mismatch
v02450,loằng,v02450.mp3,5452,từlần,mismatch
v02451,loẹt,v02451.mp3,4639,lạc,mismatch
v02452,lu,v02452.mp3,2790,lúc,mismatch
v02453,lua,v02453.mp3,5021,lua,ok
v02454,lui,v02454.mp3,2434,từlui,mismatch
v02455,lum,v02455.mp3,5004,từlưng,mismatch
v02456,lun,v02456.mp3,5875,từlung,mismatch
v02457,lung,v02457.mp3,2462,lung,ok
v02458,luy,v02458.mp3,4316,lê,mismatch
v02459,luyn,v02459.mp3,5644,từluân,mismatch
v02460,luynh,v02460.mp3,5744,rừng,mismatch
v02461,luyên,v02461.mp3,5284,luyên,ok
v02462,luyến,v02462.mp3,2850,lý,mismatch
v02463,luyện,v02463.mp3,968,tựluyện,mismatch
v02464,luyệt,v02464.mp3,6682,lịch,mismatch
v02465,luân,v02465.mp3,1827,luân,ok
v02466,luôn,v02466.mp3,442,lùn,mismatch
v02467,luông,v02467.mp3,3681,từluôn,mismatch
v02468,luý,v02468.mp3,6514,lý,mismatch
v02469,luấn,v02469.mp3,6869,từlúng,mismatch
v02470,luẩn,v02470.mp3,3846,từluẩn,mismatch
v02471,luận,v02471.mp3,515,tựluận,mismatch
v02472,luật,v02472.mp3,259,tựlực,mismatch
v02473,luệ,v02473.mp3,6746,lợiích,mismatch
v02474,luốc,v02474.mp3,5400,từlúc,mismatch
v02475,luống,v02475.mp3,3364,đúng,mismatch
v02476,luốt,v02476.mp3,6794,từlúc,mismatch
v02477,luồi,v02477.mp3,6364,từlùi,mismatch
v02478,luồn,v02478.mp3,3557,từlâu,mismatch
v02479,luồng,v02479.mp3,1823,luôn,mismatch
v02480,luổng,v02480.mp3,6164,luống,tone_mismatch
v02481,luộc,v02481.mp3,2231,từluộc,mismatch
v02482,luộm,v02482.mp3,4692,lũng,mismatch
v02483,luỵ,v02483.mp3,2594,lũy,tone_mismatch
v02484,luỹ,v02484.mp3,1920,từlũy,mismatch
v02485,ly,v02485.mp3,928,ly,ok
v02486,là,v02486.mp3,5,tựlà,mismatch
v02487,lài,v02487.mp3,3721,lai,tone_mismatch
v02488,làm,v02488.mp3,32,tựlàm,mismatch
v02489,làn,v02489.mp3,1294,từlần,mismatch
v02490,làng,v02490.mp3,948,lan,mismatch
v02491,lành,v02491.mp3,1191,lạnh,tone_mismatch
v02492,lào,v02492.mp3,1091,từlâu,mismatch
v02493,làu,v02493.mp3,4787,lầu,mismatch
v02494,lày,v02494.mp3,6684,lầy,mismatch
v02495,lá,v02495.mp3,957,từlá,mismatch
v02496,lác,v02496.mp3,3530,từlát,mismatch
v02497,lách,v02497.mp3,2219,lắc,mismatch
v02498,lái,v02498.mp3,847,này,mismatch
v02499,lán,v02499.mp3,2813,từláng,mismatch
v02500,láng,v02500.mp3,2089,từlán,mismatch
v02501,lánh,v02501.mp3,2483,lấn,mismatch
v02502,láo,v02502.mp3,3285,lão,tone_mismatch
v02503,láp,v02503.mp3,5430,lớp,mismatch
v02504,lát,v02504.mp3,2028,lắc,mismatch
v02505,láu,v02505.mp3,5063,láu,ok
v02506,láy,v02506.mp3,4360,lấy,mismatch
v02507,lâm,v02507.mp3,722,lâm,ok
v02508,lân,v02508.mp3,1652,tửlưng,mismatch
v02509,lâng,v02509.mp3,3726,từlưng,mismatch
v02510,lâu,v02510.mp3,686,lâu,ok
v02511,lây,v02511.mp3,1746,lay,mismatch
v02512,lã,v02512.mp3,3083,từlá,mismatch
v02513,lãi,v02513.mp3,889,từlãi,mismatch
v02514,lãm,v02514.mp3,1482,lắm,mismatch
v02515,lãn,v02515.mp3,4227,từlãng,mismatch
v02516,lãng,v02516.mp3,1371,lắng,mismatch
v02517,lãnh,v02517.mp3,501,lẫn,mismatch
v02518,lão,v02518.mp3,1680,lẩu,mismatch
v02519,lè,v02519.mp3,4513,lê,mismatch
v02520,lèm,v02520.mp3,5992,lam,mismatch
v02521,lèn,v02521.mp3,4463,từmẹ,mismatch
v02522,lèng,v02522.mp3,4933,lên,mismatch
v02523,lèo,v02523.mp3,3517,từlều,mismatch
v02524,lé,v02524.mp3,4566,lế,mismatch
v02525,lém,v02525.mp3,4585,tửném,mismatch
v02526,lén,v02526.mp3,2568,lấy,mismatch
v02527,léng,v02527.mp3,6014,lén,mismatch
v02528,léo,v02528.mp3,2217,từnếu,mismatch
v02529,lép,v02529.mp3,3429,lết,mismatch
v02530,lét,v02530.mp3,4752,lết,mismatch
v02531,lê,v02531.mp3,424,lê,ok
v02532,lên,v02532.mp3,137,từlên,mismatch
v02533,lênh,v02533.mp3,3266,tựlên,mismatch
v02534,lêu,v02534.mp3,4346,từlêu,mismatch
v02535,lì,v02535.mp3,2604,lee,mismatch
v02536,lìa,v02536.mp3,3192,từlìa,mismatch
v02537,lìm,v02537.mp3,4462,từliêm,mismatch
v02538,lìn,v02538.mp3,5126,tưlình,mismatch
v02539,lình,v02539.mp3,4329,lần,mismatch
v02540,lìu,v02540.mp3,5713,lù,mismatch
v02541,lí,v02541.mp3,1702,lý,mismatch
v02542,lích,v02542.mp3,2803,lích,ok
v02543,lính,v02543.mp3,1915,lính,ok
v02544,líp,v02544.mp3,5166,tửlíp,mismatch
v02545,lít,v02545.mp3,1506,từlít,mismatch
v02546,líu,v02546.mp3,3847,từlứu,mismatch
v02547,lò,v02547.mp3,1531,tựlo,mismatch
v02548,lòi,v02548.mp3,4116,từloài,mismatch
v02549,lòm,v02549.mp3,5990,làm,mismatch
v02550,lòn,v02550.mp3,6067,tựlòng,mismatch
v02551,lòng,v02551.mp3,560,lông,mismatch
v02552,ló,v02552.mp3,4226,từlớp,mismatch
v02553,lóc,v02553.mp3,2588,từlốc,mismatch
v02554,lói,v02554.mp3,4854,từđói,mismatch
v02555,lóm,v02555.mp3,6871,từlắm,mismatch
v02556,lóng,v02556.mp3,3470,từlông,mismatch
v02557,lóp,v02557.mp3,6165,lất,mismatch
v02558,lót,v02558.mp3,2280,lót,ok
v02559,lô,v02559.mp3,1334,từlúa,mismatch
v02560,lôi,v02560.mp3,1947,lôi,ok
v02561,lôm,v02561.mp3,5657,lâmanh,mismatch
v02562,lôn,v02562.mp3,6066,lông,mismatch
v02563,lông,v02563.mp3,1824,từlông,mismatch
v02564,lõi,v02564.mp3,2360,từlõi,mismatch
v02565,lõm,v02565.mp3,3281,từlẩm,mismatch
v02566,lõng,v02566.mp3,3550,lổng,mismatch
v02567,lù,v02567.mp3,3950,từlu,mismatch
v02568,lùa,v02568.mp3,3622,tửlùa,mismatch
v02569,lùi,v02569.mp3,1986,n,mismatch
v02570,lùm,v02570.mp3,2899,từlùm,mismatch
v02571,lùn,v02571.mp3,3259,từlùn,mismatch
v02572,lùng,v02572.mp3,2075,lùng,ok
v02573,lú,v02573.mp3,4727,từlũ,mismatch
v02574,lúa,v02574.mp3,1375,từlúa,mismatch
v02575,lúc,v02575.mp3,296,lúc,ok
v02576,lúi,v02576.mp3,4774,lối,mismatch
v02577,lúm,v02577.mp3,4612,từlắm,mismatch
v02578,lún,v02578.mp3,2418,lúng,mismatch
v02579,lúng,v02579.mp3,2716,từlún,mismatch
v02580,lúp,v02580.mp3,5329,từlúc,mismatch
v02581,lút,v02581.mp3,3139,từlúc,mismatch
v02582,lý,v02582.mp3,87,từlý,mismatch
v02583,lăm,v02583.mp3,3357,lâm,mismatch
v02584,lăn,v02584.mp3,2031,lăng,mismatch
v02585,lăng,v02585.mp3,1660,lăng,ok
v02586,lĩnh,v02586.mp3,677,lính,tone_mismatch
v02587,lũ,v02587.mp3,1101,từlũ,mismatch
v02588,lũa,v02588.mp3,5250,từlúa,mismatch
v02589,lũi,v02589.mp3,4374,từnúi,mismatch
v02590,lũm,v02590.mp3,6365,từlẫm,mismatch
v02591,lũng,v02591.mp3,2504,lũng,ok
v02592,lơ,v02592.mp3,2160,lơ,ok
v02593,lơi,v02593.mp3,4263,lơi,ok
v02594,lơn,v02594.mp3,5033,tửlưng,mismatch
v02595,lư,v02595.mp3,2989,từlưu,mismatch
v02596,lưa,v02596.mp3,5165,nưa,mismatch
v02597,lưn,v02597.mp3,6597,từlưng,mismatch
